codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-04-03 21:40:00;22.8;5.7;;;;;;;;;;;;2023-04-03 22:35:24;;23.8;22.8;;;;;
330075;0;;2023-04-03 22:00:00;22.2;6.1;;;;;;;;;;;;2023-04-03 22:35:24;;22.9;22.1;;;;;
330075;0;;2023-04-03 23:20:00;17.7;5.3;;;;;;;;;;;;2023-04-04 00:20:22;;19.0;17.6;;;;;
330075;0;;2023-04-03 23:40:00;17.4;5.1;;;;;;;;;;;;2023-04-04 00:20:22;;17.9;17.2;;;;;
330075;0;;2023-04-04 00:00:00;17.1;5.1;;;;;;;;;;;;2023-04-04 00:20:22;;17.6;17.0;;;;;
330075;0;;2023-04-04 00:20:00;17.5;5.3;;;;;;;;;;;;2023-04-04 01:35:23;;17.7;17.1;;;;;
330075;0;;2023-04-04 00:40:00;16.6;4.9;;;;;;;;;;;;2023-04-04 01:35:23;;17.8;16.6;;;;;
330075;0;;2023-04-04 01:00:00;16.5;5.1;;;;;;;;;;;;2023-04-04 01:35:23;;17.9;16.3;;;;;
330075;0;;2023-04-04 01:20:00;15.9;4.9;;;;;;;;;;;;2023-04-04 02:20:26;;16.8;15.8;;;;;
330075;0;;2023-04-04 01:40:00;15.3;4.6;;;;;;;;;;;;2023-04-04 02:20:26;;16.1;15.3;;;;;
330075;0;;2023-04-04 02:00:00;15.4;4.7;;;;;;;;;;;;2023-04-04 02:20:26;;15.7;15.3;;;;;
330075;0;;2023-04-04 02:20:00;15.2;4.7;;;;;;;;;;;;2023-04-04 03:30:11;;15.6;15.1;;;;;
330075;0;;2023-04-04 02:40:00;15.7;4.7;;;;;;;;;;;;2023-04-04 03:30:11;;15.9;15.0;;;;;
330075;0;;2023-04-04 03:00:00;15.4;4.4;;;;;;;;;;;;2023-04-04 03:30:11;;15.9;15.2;;;;;
330075;0;;2023-04-04 03:20:00;14.7;4.2;;;;;;;;;;;;2023-04-04 04:20:23;;15.6;14.6;;;;;
330075;0;;2023-04-04 03:40:00;14.5;3.8;;;;;;;;;;;;2023-04-04 04:20:23;;14.9;14.4;;;;;
330075;0;;2023-04-04 04:00:00;14.3;3.6;;;;;;;;;;;;2023-04-04 04:20:23;;14.8;14.1;;;;;
330075;0;;2023-04-04 04:20:00;14.2;3.2;;;;;;;;;;;;2023-04-04 05:20:24;;14.5;14.1;;;;;
330075;0;;2023-04-04 04:40:00;14.1;3.0;;;;;;;;;;;;2023-04-04 05:20:24;;14.5;14.0;;;;;
330075;0;;2023-04-04 05:00:00;14.1;3.0;;;;;;;;;;;;2023-04-04 05:20:24;;14.4;13.8;;;;;
330075;0;;2023-04-04 05:20:00;13.5;2.6;;;;;;;;;;;;2023-04-04 06:20:22;;14.2;13.5;;;;;
330075;0;;2023-04-04 05:40:00;13.3;2.4;;;;;;;;;;;;2023-04-04 06:20:22;;13.6;13.3;;;;;
330075;0;;2023-04-04 06:00:00;13.2;2.2;;;;;;;;;;;;2023-04-04 06:20:22;;13.6;13.0;;;;;
330075;0;;2023-04-04 06:20:00;13.1;1.7;;;;;;;;;;;;2023-04-04 07:20:24;;13.3;12.9;;;;;
330075;0;;2023-04-04 06:40:00;12.9;1.5;;;;;;;;;;;;2023-04-04 07:20:24;;13.2;12.8;;;;;
330075;0;;2023-04-04 07:00:00;12.4;1.2;;;;;;;;;;;;2023-04-04 07:20:24;;13.1;12.4;;;;;
330075;0;;2023-04-04 07:20:00;12.6;1.3;;;;;;;;;;;;2023-04-04 08:20:25;;12.6;12.2;;;;;
330075;0;;2023-04-04 07:40:00;12.4;0.8;;;;;;;;;;;;2023-04-04 08:20:25;;13.0;12.4;;;;;
330075;0;;2023-04-04 08:00:00;12.2;0.5;;;;;;;;;;;;2023-04-04 08:20:25;;12.6;12.2;;;;;
330075;0;;2023-04-04 08:20:00;12.4;0.3;;;;;;;;;;;;2023-04-04 09:45:05;;12.7;12.2;;;;;
330075;0;;2023-04-04 08:40:00;12.2;0.3;;;;;;;;;;;;2023-04-04 09:45:05;;12.6;12.2;;;;;
330075;0;;2023-04-04 09:00:00;11.9;0.0;;;;;;;;;;;;2023-04-04 09:45:05;;12.4;11.7;;;;;
330075;0;;2023-04-04 09:20:00;12.0;0.1;;;;;;;;;;;;2023-04-04 10:20:22;;12.4;11.8;;;;;
330075;0;;2023-04-04 09:40:00;11.7;-0.2;;;;;;;;;;;;2023-04-04 10:20:22;;12.0;11.5;;;;;
330075;0;;2023-04-04 10:00:00;12.1;-0.6;;;;;;;;;;;;2023-04-04 10:20:22;;12.3;11.5;;;;;
330075;0;;2023-04-04 10:20:00;12.3;-1.0;;;;;;;;;;;;2023-04-04 11:20:25;;12.3;11.8;;;;;
330075;0;;2023-04-04 10:40:00;11.9;-1.2;;;;;;;;;;;;2023-04-04 11:20:25;;12.4;11.6;;;;;
330075;0;;2023-04-04 11:00:00;12.0;-1.2;;;;;;;;;;;;2023-04-04 11:20:25;;12.4;11.8;;;;;
330075;0;;2023-04-04 11:20:00;12.0;-1.2;;;;;;;;;;;;2023-04-04 12:50:25;;12.1;11.7;;;;;
330075;0;;2023-04-04 11:40:00;12.4;-1.6;;;;;;;;;;;;2023-04-04 12:50:25;;12.9;11.8;;;;;
330075;0;;2023-04-04 12:00:00;12.7;-0.8;;;;;;;;;;;;2023-04-04 12:50:25;;12.8;11.9;;;;;
330075;0;;2023-04-04 12:20:00;14.7;-0.3;;;;;;;;;;;;2023-04-04 13:35:25;;14.8;12.7;;;;;
330075;0;;2023-04-04 12:40:00;16.7;0.4;;;;;;;;;;;;2023-04-04 13:35:25;;16.7;14.6;;;;;
330075;0;;2023-04-04 13:00:00;19.6;1.6;;;;;;;;;;;;2023-04-04 13:35:25;;19.7;16.7;;;;;
330075;0;;2023-04-04 13:20:00;20.9;3.1;;;;;;;;;;;;2023-04-04 14:20:24;;21.1;19.7;;;;;
330075;0;;2023-04-04 13:40:00;22.1;3.6;;;;;;;;;;;;2023-04-04 14:20:24;;22.1;20.9;;;;;
330075;0;;2023-04-04 14:00:00;23.0;4.3;;;;;;;;;;;;2023-04-04 14:20:24;;23.2;21.9;;;;;
330075;0;;2023-04-04 14:20:00;24.1;5.6;;;;;;;;;;;;2023-04-04 15:20:26;;24.3;22.9;;;;;
330075;0;;2023-04-04 14:40:00;25.4;5.2;;;;;;;;;;;;2023-04-04 15:20:26;;25.5;24.1;;;;;
330075;0;;2023-04-04 15:00:00;26.4;5.0;;;;;;;;;;;;2023-04-04 15:20:26;;26.5;25.1;;;;;
330075;0;;2023-04-04 15:20:00;26.2;4.8;;;;;;;;;;;;2023-04-04 16:20:23;;27.0;25.8;;;;;
330075;0;;2023-04-04 15:40:00;27.5;5.2;;;;;;;;;;;;2023-04-04 16:20:23;;27.8;26.2;;;;;
330075;0;;2023-04-04 16:00:00;28.0;4.8;;;;;;;;;;;;2023-04-04 16:20:23;;28.2;27.1;;;;;
330075;0;;2023-04-04 16:20:00;28.4;5.2;;;;;;;;;;;;2023-04-04 17:20:29;;28.5;27.9;;;;;
330075;0;;2023-04-04 16:40:00;29.1;4.0;;;;;;;;;;;;2023-04-04 17:20:29;;29.3;27.8;;;;;
330075;0;;2023-04-04 17:00:00;29.0;4.1;;;;;;;;;;;;2023-04-04 17:20:29;;29.4;28.8;;;;;
330075;0;;2023-04-04 17:20:00;29.4;4.2;;;;;;;;;;;;2023-04-04 18:20:23;;30.0;28.6;;;;;
330075;0;;2023-04-04 17:40:00;30.2;5.1;;;;;;;;;;;;2023-04-04 18:20:23;;30.8;29.4;;;;;
330075;0;;2023-04-04 18:00:00;30.4;6.1;;;;;;;;;;;;2023-04-04 18:20:23;;30.6;29.6;;;;;
330075;0;;2023-04-04 18:20:00;30.4;6.2;;;;;;;;;;;;2023-04-04 19:35:25;;30.6;30.1;;;;;
330075;0;;2023-04-04 18:40:00;30.2;5.7;;;;;;;;;;;;2023-04-04 19:35:25;;31.1;29.8;;;;;
330075;0;;2023-04-04 19:00:00;29.9;4.7;;;;;;;;;;;;2023-04-04 19:35:25;;30.6;29.9;;;;;
330075;0;;2023-04-04 19:20:00;30.2;4.9;;;;;;;;;;;;2023-04-04 20:35:22;;30.8;29.9;;;;;
330075;0;;2023-04-04 19:40:00;30.5;5.0;;;;;;;;;;;;2023-04-04 20:35:22;;30.5;29.7;;;;;
330075;0;;2023-04-04 20:00:00;30.0;4.4;;;;;;;;;;;;2023-04-04 20:35:22;;30.6;29.6;;;;;
330075;0;;2023-04-04 20:20:00;28.8;4.3;;;;;;;;;;;;2023-04-04 21:20:25;;30.1;28.8;;;;;
330075;0;;2023-04-04 20:40:00;28.5;4.6;;;;;;;;;;;;2023-04-04 21:20:25;;29.1;28.4;;;;;
330075;0;;2023-04-04 21:00:00;28.1;5.2;;;;;;;;;;;;2023-04-04 21:20:25;;28.7;28.0;;;;;
330075;0;;2023-04-04 21:20:00;27.4;5.3;;;;;;;;;;;;2023-04-04 22:50:27;;28.2;27.3;;;;;
330075;0;;2023-04-04 21:40:00;26.4;5.4;;;;;;;;;;;;2023-04-04 22:50:27;;27.5;26.4;;;;;
330075;0;;2023-04-04 22:00:00;25.6;5.5;;;;;;;;;;;;2023-04-04 22:50:27;;26.5;25.5;;;;;
330075;0;;2023-04-04 22:20:00;23.5;5.5;;;;;;;;;;;;2023-04-04 23:20:24;;25.6;23.5;;;;;
330075;0;;2023-04-04 22:40:00;21.6;4.7;;;;;;;;;;;;2023-04-04 23:20:24;;23.7;21.4;;;;;
330075;0;;2023-04-04 23:00:00;19.9;3.9;;;;;;;;;;;;2023-04-04 23:20:24;;21.4;19.9;;;;;
330075;0;;2023-04-04 23:20:00;19.4;4.3;;;;;;;;;;;;2023-04-05 00:20:23;;20.2;19.1;;;;;
330075;0;;2023-04-04 23:40:00;18.7;3.8;;;;;;;;;;;;2023-04-05 00:20:23;;19.3;18.6;;;;;
330075;0;;2023-04-05 00:00:00;18.2;3.7;;;;;;;;;;;;2023-04-05 00:20:23;;18.9;18.0;;;;;
330075;0;;2023-04-05 00:20:00;17.9;3.7;;;;;;;;;;;;2023-04-05 01:20:25;;18.4;17.8;;;;;
330075;0;;2023-04-05 00:40:00;17.7;3.7;;;;;;;;;;;;2023-04-05 01:20:25;;18.0;17.6;;;;;
330075;0;;2023-04-05 01:00:00;17.1;3.5;;;;;;;;;;;;2023-04-05 01:20:25;;17.8;17.0;;;;;
330075;0;;2023-04-05 01:20:00;16.9;3.5;;;;;;;;;;;;2023-04-05 02:20:25;;17.5;16.8;;;;;
330075;0;;2023-04-05 01:40:00;16.4;3.5;;;;;;;;;;;;2023-04-05 02:20:25;;17.1;16.3;;;;;
330075;0;;2023-04-05 02:00:00;16.7;3.1;;;;;;;;;;;;2023-04-05 02:20:25;;17.4;16.3;;;;;
330075;0;;2023-04-05 02:20:00;14.6;2.7;;;;;;;;;;;;2023-04-05 03:20:38;;16.8;14.6;;;;;
330075;0;;2023-04-05 02:40:00;13.8;2.7;;;;;;;;;;;;2023-04-05 03:20:38;;14.8;13.8;;;;;
330075;0;;2023-04-05 03:00:00;15.1;3.2;;;;;;;;;;;;2023-04-05 03:20:38;;15.1;13.8;;;;;
330075;0;;2023-04-05 03:20:00;15.4;2.9;;;;;;;;;;;;2023-04-05 04:20:29;;15.7;15.0;;;;;
330075;0;;2023-04-05 03:40:00;14.5;2.7;;;;;;;;;;;;2023-04-05 04:20:29;;15.5;14.5;;;;;
330075;0;;2023-04-05 04:00:00;14.4;2.5;;;;;;;;;;;;2023-04-05 04:20:29;;14.7;14.2;;;;;
330075;0;;2023-04-05 04:20:00;14.4;2.6;;;;;;;;;;;;2023-04-05 05:20:23;;14.7;14.2;;;;;
330075;0;;2023-04-05 04:40:00;14.3;2.3;;;;;;;;;;;;2023-04-05 05:20:23;;14.6;14.2;;;;;
330075;0;;2023-04-05 05:00:00;13.8;2.8;;;;;;;;;;;;2023-04-05 05:20:23;;14.6;13.8;;;;;
330075;0;;2023-04-05 05:20:00;12.4;1.9;;;;;;;;;;;;2023-04-05 06:20:21;;14.1;12.4;;;;;
330075;0;;2023-04-05 05:40:00;12.4;2.1;;;;;;;;;;;;2023-04-05 06:20:21;;12.9;12.3;;;;;
330075;0;;2023-04-05 06:00:00;12.4;2.4;;;;;;;;;;;;2023-04-05 06:20:21;;12.8;11.8;;;;;
330075;0;;2023-04-05 06:20:00;13.1;2.2;;;;;;;;;;;;2023-04-05 07:45:05;;13.4;12.4;;;;;
330075;0;;2023-04-05 06:40:00;12.6;2.0;;;;;;;;;;;;2023-04-05 07:45:05;;13.4;12.4;;;;;
330075;0;;2023-04-05 07:00:00;12.4;1.7;;;;;;;;;;;;2023-04-05 07:45:05;;12.6;11.5;;;;;
330075;0;;2023-04-05 07:20:00;12.3;1.8;;;;;;;;;;;;2023-04-05 08:20:22;;12.7;11.9;;;;;
330075;0;;2023-04-05 07:40:00;12.7;1.2;;;;;;;;;;;;2023-04-05 08:20:22;;13.2;12.0;;;;;
330075;0;;2023-04-05 08:00:00;12.1;1.1;;;;;;;;;;;;2023-04-05 08:20:22;;13.0;11.8;;;;;
330075;0;;2023-04-05 08:20:00;12.0;1.2;;;;;;;;;;;;2023-04-05 09:20:25;;12.4;11.1;;;;;
330075;0;;2023-04-05 08:40:00;11.5;0.9;;;;;;;;;;;;2023-04-05 09:20:25;;12.1;11.4;;;;;
330075;0;;2023-04-05 09:00:00;11.1;0.7;;;;;;;;;;;;2023-04-05 09:20:25;;11.8;11.1;;;;;
330075;0;;2023-04-05 09:20:00;11.3;0.4;;;;;;;;;;;;2023-04-05 10:20:23;;11.6;11.1;;;;;
330075;0;;2023-04-05 09:40:00;11.6;0.4;;;;;;;;;;;;2023-04-05 10:20:23;;11.7;11.2;;;;;
330075;0;;2023-04-05 10:00:00;12.0;0.4;;;;;;;;;;;;2023-04-05 10:20:23;;12.1;11.4;;;;;
330075;0;;2023-04-05 10:20:00;10.5;0.3;;;;;;;;;;;;2023-04-05 11:20:21;;12.0;10.5;;;;;
330075;0;;2023-04-05 10:40:00;11.9;0.9;;;;;;;;;;;;2023-04-05 11:20:21;;12.1;10.5;;;;;
330075;0;;2023-04-05 11:00:00;13.4;1.0;;;;;;;;;;;;2023-04-05 11:20:21;;13.7;11.8;;;;;
330075;0;;2023-04-05 11:20:00;14.3;1.1;;;;;;;;;;;;2023-04-05 12:35:23;;14.9;13.1;;;;;
330075;0;;2023-04-05 11:40:00;13.7;1.8;;;;;;;;;;;;2023-04-05 12:35:23;;14.2;13.5;;;;;
330075;0;;2023-04-05 12:00:00;13.1;2.5;;;;;;;;;;;;2023-04-05 12:35:23;;13.8;13.0;;;;;
330075;0;;2023-04-05 12:20:00;14.9;2.4;;;;;;;;;;;;2023-04-05 13:20:25;;15.2;13.0;;;;;
330075;0;;2023-04-05 12:40:00;17.1;2.6;;;;;;;;;;;;2023-04-05 13:20:25;;17.3;15.0;;;;;
330075;0;;2023-04-05 13:00:00;18.4;2.4;;;;;;;;;;;;2023-04-05 13:20:25;;18.7;17.1;;;;;
330075;0;;2023-04-05 13:20:00;20.0;3.6;;;;;;;;;;;;2023-04-05 14:35:22;;20.2;18.5;;;;;
330075;0;;2023-04-05 13:40:00;21.3;3.9;;;;;;;;;;;;2023-04-05 14:35:22;;21.6;20.0;;;;;
330075;0;;2023-04-05 14:00:00;22.0;4.1;;;;;;;;;;;;2023-04-05 14:35:22;;22.1;21.3;;;;;
330075;0;;2023-04-05 14:20:00;23.6;3.9;;;;;;;;;;;;2023-04-05 15:20:26;;23.8;21.8;;;;;
330075;0;;2023-04-05 14:40:00;23.0;4.5;;;;;;;;;;;;2023-04-05 15:20:26;;23.5;22.8;;;;;
330075;0;;2023-04-05 15:00:00;23.4;4.5;;;;;;;;;;;;2023-04-05 15:20:26;;24.2;22.7;;;;;
330075;0;;2023-04-05 15:20:00;24.4;4.7;;;;;;;;;;;;2023-04-05 16:35:24;;24.5;23.4;;;;;
330075;0;;2023-04-05 15:40:00;25.2;4.4;;;;;;;;;;;;2023-04-05 16:35:24;;26.0;24.3;;;;;
330075;0;;2023-04-05 16:00:00;24.2;4.1;;;;;;;;;;;;2023-04-05 16:35:24;;25.7;24.2;;;;;
330075;0;;2023-04-05 16:20:00;24.3;4.6;;;;;;;;;;;;2023-04-05 17:20:25;;25.4;24.2;;;;;
330075;0;;2023-04-05 16:40:00;25.5;4.5;;;;;;;;;;;;2023-04-05 17:20:25;;25.6;24.0;;;;;
330075;0;;2023-04-05 17:00:00;24.9;4.3;;;;;;;;;;;;2023-04-05 17:20:25;;26.3;24.9;;;;;
330075;0;;2023-04-05 17:20:00;25.6;4.5;;;;;;;;;;;;2023-04-05 18:20:22;;25.7;24.7;;;;;
330075;0;;2023-04-05 17:40:00;26.7;4.4;;;;;;;;;;;;2023-04-05 18:20:22;;26.9;25.4;;;;;
330075;0;;2023-04-05 18:00:00;25.2;4.7;;;;;;;;;;;;2023-04-05 18:20:22;;27.1;24.9;;;;;
330075;0;;2023-04-05 18:20:00;26.1;4.8;;;;;;;;;;;;2023-04-05 19:50:22;;26.9;25.2;;;;;
330075;0;;2023-04-05 18:40:00;26.4;5.1;;;;;;;;;;;;2023-04-05 19:50:22;;26.9;26.1;;;;;
330075;0;;2023-04-05 19:00:00;26.3;5.5;;;;;;;;;;;;2023-04-05 19:50:22;;27.1;26.3;;;;;
330075;0;;2023-04-05 19:20:00;26.4;5.5;;;;;;;;;;;;2023-04-05 20:20:22;;26.8;26.2;;;;;
330075;0;;2023-04-05 19:40:00;26.5;5.3;;;;;;;;;;;;2023-04-05 20:20:22;;27.2;26.3;;;;;
330075;0;;2023-04-05 20:00:00;26.1;5.4;;;;;;;;;;;;2023-04-05 20:20:22;;27.3;26.1;;;;;
330075;0;;2023-04-05 20:20:00;25.4;5.4;;;;;;;;;;;;2023-04-05 21:20:26;;26.8;25.4;;;;;
330075;0;;2023-04-05 20:40:00;25.7;5.5;;;;;;;;;;;;2023-04-05 21:20:26;;26.3;25.3;;;;;
330075;0;;2023-04-05 21:00:00;25.4;5.8;;;;;;;;;;;;2023-04-05 21:20:26;;26.1;25.3;;;;;
330075;0;;2023-04-05 21:20:00;24.3;5.6;;;;;;;;;;;;2023-04-05 22:20:22;;25.5;24.3;;;;;
330075;0;;2023-04-05 21:40:00;23.4;6.0;;;;;;;;;;;;2023-04-05 22:20:22;;24.5;23.2;;;;;
330075;0;;2023-04-05 22:00:00;22.8;5.9;;;;;;;;;;;;2023-04-05 22:20:22;;23.5;22.5;;;;;
330075;0;;2023-04-05 22:20:00;21.6;5.6;;;;;;;;;;;;2023-04-05 23:20:20;;22.7;21.4;;;;;
330075;0;;2023-04-05 22:40:00;20.2;5.7;;;;;;;;;;;;2023-04-05 23:20:20;;21.6;20.2;;;;;
330075;0;;2023-04-05 23:00:00;19.0;5.0;;;;;;;;;;;;2023-04-05 23:20:20;;20.5;19.0;;;;;
330075;0;;2023-04-05 23:20:00;18.3;4.7;;;;;;;;;;;;2023-04-06 00:20:25;;19.3;18.2;;;;;
330075;0;;2023-04-05 23:40:00;17.6;4.4;;;;;;;;;;;;2023-04-06 00:20:25;;18.4;17.5;;;;;
330075;0;;2023-04-06 00:00:00;16.6;4.1;;;;;;;;;;;;2023-04-06 00:20:25;;17.9;16.5;;;;;
330075;0;;2023-04-06 00:20:00;16.8;4.4;;;;;;;;;;;;2023-04-06 01:35:23;;17.0;16.4;;;;;
330075;0;;2023-04-06 00:40:00;17.1;4.3;;;;;;;;;;;;2023-04-06 01:35:23;;17.5;16.8;;;;;
330075;0;;2023-04-06 01:00:00;16.5;4.5;;;;;;;;;;;;2023-04-06 01:35:23;;17.3;16.3;;;;;
330075;0;;2023-04-06 01:20:00;15.9;4.5;;;;;;;;;;;;2023-04-06 02:20:27;;16.6;15.9;;;;;
330075;0;;2023-04-06 01:40:00;16.0;4.2;;;;;;;;;;;;2023-04-06 02:20:27;;16.5;15.9;;;;;
330075;0;;2023-04-06 02:00:00;15.5;4.2;;;;;;;;;;;;2023-04-06 02:20:27;;16.1;15.5;;;;;
330075;0;;2023-04-06 02:20:00;14.9;4.0;;;;;;;;;;;;2023-04-06 03:20:34;;15.7;14.7;;;;;
330075;0;;2023-04-06 02:40:00;14.5;4.1;;;;;;;;;;;;2023-04-06 03:20:34;;15.3;14.5;;;;;
330075;0;;2023-04-06 03:00:00;14.9;4.0;;;;;;;;;;;;2023-04-06 03:20:34;;15.1;14.4;;;;;
330075;0;;2023-04-06 03:20:00;15.5;4.2;;;;;;;;;;;;2023-04-06 04:35:22;;15.5;14.6;;;;;
330075;0;;2023-04-06 03:40:00;16.5;4.1;;;;;;;;;;;;2023-04-06 04:35:22;;16.7;15.4;;;;;
330075;0;;2023-04-06 04:00:00;15.7;4.1;;;;;;;;;;;;2023-04-06 04:35:22;;17.1;15.7;;;;;
330075;0;;2023-04-06 04:20:00;15.9;4.3;;;;;;;;;;;;2023-04-06 05:45:02;;16.0;15.6;;;;;
330075;0;;2023-04-06 04:40:00;15.4;4.1;;;;;;;;;;;;2023-04-06 05:45:02;;16.6;15.4;;;;;
330075;0;;2023-04-06 05:00:00;15.7;4.4;;;;;;;;;;;;2023-04-06 05:45:02;;15.8;15.4;;;;;
330075;0;;2023-04-06 05:20:00;16.0;4.4;;;;;;;;;;;;2023-04-06 06:20:23;;16.6;15.5;;;;;
330075;0;;2023-04-06 05:40:00;15.4;4.4;;;;;;;;;;;;2023-04-06 06:20:23;;16.1;15.2;;;;;
330075;0;;2023-04-06 06:00:00;14.8;4.4;;;;;;;;;;;;2023-04-06 06:20:23;;15.3;14.7;;;;;
330075;0;;2023-04-06 06:20:00;15.0;4.6;;;;;;;;;;;;2023-04-06 07:20:28;;15.4;14.7;;;;;
330075;0;;2023-04-06 06:40:00;14.8;4.5;;;;;;;;;;;;2023-04-06 07:20:28;;15.2;14.8;;;;;
330075;0;;2023-04-06 07:00:00;14.9;3.6;;;;;;;;;;;;2023-04-06 07:20:28;;15.3;14.6;;;;;
330075;0;;2023-04-06 07:20:00;15.0;3.8;;;;;;;;;;;;2023-04-06 08:20:25;;15.5;14.7;;;;;
330075;0;;2023-04-06 07:40:00;15.9;3.7;;;;;;;;;;;;2023-04-06 08:20:25;;16.1;14.8;;;;;
330075;0;;2023-04-06 08:00:00;14.7;3.8;;;;;;;;;;;;2023-04-06 08:20:25;;16.2;14.7;;;;;
330075;0;;2023-04-06 08:20:00;15.6;3.8;;;;;;;;;;;;2023-04-06 09:35:21;;15.8;14.6;;;;;
330075;0;;2023-04-06 08:40:00;14.3;3.8;;;;;;;;;;;;2023-04-06 09:35:21;;16.0;14.1;;;;;
330075;0;;2023-04-06 09:00:00;14.5;3.7;;;;;;;;;;;;2023-04-06 09:35:21;;14.7;14.2;;;;;
330075;0;;2023-04-06 09:20:00;13.6;3.6;;;;;;;;;;;;2023-04-06 10:20:29;;14.6;13.0;;;;;
330075;0;;2023-04-06 09:40:00;12.6;3.2;;;;;;;;;;;;2023-04-06 10:20:29;;14.2;12.6;;;;;
330075;0;;2023-04-06 10:00:00;12.3;3.0;;;;;;;;;;;;2023-04-06 10:20:29;;12.9;12.3;;;;;
330075;0;;2023-04-06 10:20:00;11.8;3.2;;;;;;;;;;;;2023-04-06 11:20:24;;12.5;11.5;;;;;
330075;0;;2023-04-06 10:40:00;10.9;2.8;;;;;;;;;;;;2023-04-06 11:20:24;;11.7;10.8;;;;;
330075;0;;2023-04-06 11:00:00;11.2;2.9;;;;;;;;;;;;2023-04-06 11:20:24;;11.4;10.6;;;;;
330075;0;;2023-04-06 11:20:00;12.7;3.1;;;;;;;;;;;;2023-04-06 12:20:24;;12.8;11.2;;;;;
330075;0;;2023-04-06 11:40:00;11.9;2.6;;;;;;;;;;;;2023-04-06 12:20:24;;12.8;11.7;;;;;
330075;0;;2023-04-06 12:00:00;12.8;2.7;;;;;;;;;;;;2023-04-06 12:20:24;;12.9;11.9;;;;;
330075;0;;2023-04-06 12:20:00;14.5;2.9;;;;;;;;;;;;2023-04-06 13:20:24;;14.6;12.7;;;;;
330075;0;;2023-04-06 12:40:00;16.6;2.8;;;;;;;;;;;;2023-04-06 13:20:24;;16.8;14.5;;;;;
330075;0;;2023-04-06 13:00:00;17.9;4.1;;;;;;;;;;;;2023-04-06 13:20:24;;17.9;16.6;;;;;
330075;0;;2023-04-06 13:20:00;19.1;3.9;;;;;;;;;;;;2023-04-06 14:35:22;;19.2;17.8;;;;;
330075;0;;2023-04-06 13:40:00;20.4;4.0;;;;;;;;;;;;2023-04-06 14:35:22;;20.6;19.1;;;;;
330075;0;;2023-04-06 14:00:00;20.9;4.5;;;;;;;;;;;;2023-04-06 14:35:22;;21.2;20.1;;;;;
330075;0;;2023-04-06 14:20:00;22.0;4.7;;;;;;;;;;;;2023-04-06 15:20:26;;22.0;21.0;;;;;
330075;0;;2023-04-06 14:40:00;22.2;4.8;;;;;;;;;;;;2023-04-06 15:20:26;;22.9;21.8;;;;;
330075;0;;2023-04-06 15:00:00;23.2;4.9;;;;;;;;;;;;2023-04-06 15:20:26;;23.7;22.1;;;;;
330075;0;;2023-04-06 15:20:00;23.9;5.0;;;;;;;;;;;;2023-04-06 16:35:22;;24.7;22.9;;;;;
330075;0;;2023-04-06 15:40:00;25.6;5.4;;;;;;;;;;;;2023-04-06 16:35:22;;25.9;23.9;;;;;
330075;0;;2023-04-06 16:00:00;25.7;5.6;;;;;;;;;;;;2023-04-06 16:35:22;;26.4;25.1;;;;;
330075;0;;2023-04-06 16:20:00;27.0;5.7;;;;;;;;;;;;2023-04-06 17:20:25;;27.2;25.8;;;;;
330075;0;;2023-04-06 16:40:00;28.1;6.0;;;;;;;;;;;;2023-04-06 17:20:25;;28.3;27.1;;;;;
330075;0;;2023-04-06 17:00:00;27.6;5.8;;;;;;;;;;;;2023-04-06 17:20:25;;28.1;27.2;;;;;
330075;0;;2023-04-06 17:20:00;27.7;6.0;;;;;;;;;;;;2023-04-06 18:35:22;;28.6;27.5;;;;;
330075;0;;2023-04-06 17:40:00;29.0;6.6;;;;;;;;;;;;2023-04-06 18:35:22;;29.0;27.7;;;;;
330075;0;;2023-04-06 18:00:00;28.5;6.5;;;;;;;;;;;;2023-04-06 18:35:22;;29.3;28.3;;;;;
330075;0;;2023-04-06 18:20:00;29.0;6.3;;;;;;;;;;;;2023-04-06 19:20:26;;29.4;28.5;;;;;
330075;0;;2023-04-06 18:40:00;28.8;5.4;;;;;;;;;;;;2023-04-06 19:20:26;;29.8;28.3;;;;;
330075;0;;2023-04-06 19:00:00;29.2;4.2;;;;;;;;;;;;2023-04-06 19:20:26;;29.7;28.8;;;;;
330075;0;;2023-04-06 19:20:00;29.3;4.4;;;;;;;;;;;;2023-04-06 20:20:24;;29.6;28.7;;;;;
330075;0;;2023-04-06 19:40:00;29.9;3.9;;;;;;;;;;;;2023-04-06 20:20:24;;30.0;29.1;;;;;
330075;0;;2023-04-06 20:00:00;28.5;4.2;;;;;;;;;;;;2023-04-06 20:20:24;;30.0;28.3;;;;;
330075;0;;2023-04-06 20:20:00;28.0;3.0;;;;;;;;;;;;2023-04-06 21:25:02;;28.9;28.0;;;;;
330075;0;;2023-04-06 20:40:00;27.4;2.8;;;;;;;;;;;;2023-04-06 21:25:02;;28.3;27.4;;;;;
330075;0;;2023-04-06 21:00:00;27.1;3.2;;;;;;;;;;;;2023-04-06 21:25:02;;27.7;27.0;;;;;
